Sale Key,City Key,Customer Key,Bill To Customer Key,Stock Item Key,Invoice Date Key,Delivery Date Key,Salesperson Key,WWI Invoice ID,Description,Package,Quantity,Unit Price,Tax Rate,Total Excluding Tax,Tax Amount,Profit,Total Including Tax,Total Dry Items,Total Chiller Items,Lineage Key
21449,1819,374,202,133,3/10/2015,3/11/2015,127,42963,The Gu red shirt XML tag t-shirt (White) 6XL,Each,24,18,15,432,64.8,240,496.8,24,0,11
21450,28,338,202,121,3/12/2015,3/13/2015,143,43175,The Gu red shirt XML tag t-shirt (Black) 5XL,Each,24,18,15,432,64.8,240,496.8,24,0,11
21451,2405,297,202,120,7/17/2015,7/18/2015,129,51227,The Gu red shirt XML tag t-shirt (Black) 6XL,Each,24,18,15,432,64.8,240,496.8,24,0,11
21452,2405,297,202,133,8/21/2015,8/22/2015,19,53317,The Gu red shirt XML tag t-shirt (White) 6XL,Each,24,18,15,432,64.8,240,496.8,24,0,11
21453,2047,223,202,121,8/26/2015,8/27/2015,19,53567,The Gu red shirt XML tag t-shirt (Black) 5XL,Each,24,18,15,432,64.8,240,496.8,24,0,11
21454,1220,398,202,133,9/7/2015,9/8/2015,119,54298,The Gu red shirt XML tag t-shirt (White) 6XL,Each,24,18,15,432,64.8,240,496.8,24,0,11
21455,2620,249,202,74,1/29/2015,1/30/2015,13,40686,Halloween skull mask (Gray) S,Each,24,18,15,432,64.8,72,496.8,24,0,11
21456,3234,281,202,74,4/24/2015,4/25/2015,4,45919,Halloween skull mask (Gray) S,Each,24,18,15,432,64.8,72,496.8,24,0,11
21457,1521,384,202,71,5/20/2015,5/21/2015,19,47462,Halloween skull mask (Gray) XL,Each,24,18,15,432,64.8,72,496.8,24,0,11
21458,28,338,202,71,6/22/2015,6/23/2015,143,49525,Halloween skull mask (Gray) XL,Each,24,18,15,432,64.8,72,496.8,24,0,11
21459,1442,399,202,76,7/30/2015,7/31/2015,14,52125,Halloween zombie mask (Light Brown) L,Each,24,18,15,432,64.8,-24,496.8,24,0,11
21460,1241,221,202,72,8/12/2015,8/13/2015,14,52840,Halloween skull mask (Gray) L,Each,24,18,15,432,64.8,72,496.8,24,0,11
21461,2647,273,202,129,7/6/2015,7/7/2015,12,50395,The Gu red shirt XML tag t-shirt (Black) XS,Each,24,18,15,432,64.8,264,496.8,24,0,11
21462,1521,384,202,133,1/17/2015,1/18/2015,19,39940,The Gu red shirt XML tag t-shirt (White) 6XL,Each,36,18,15,648,97.2,360,745.2,36,0,11
21463,980,274,202,121,1/20/2015,1/21/2015,9,40094,The Gu red shirt XML tag t-shirt (Black) 5XL,Each,36,18,15,648,97.2,360,745.2,36,0,11
21464,2405,297,202,125,2/10/2015,2/11/2015,4,41266,The Gu red shirt XML tag t-shirt (Black) XL,Each,36,18,15,648,97.2,378,745.2,36,0,11
21465,2620,249,202,121,3/7/2015,3/8/2015,11,42829,The Gu red shirt XML tag t-shirt (Black) 5XL,Each,36,18,15,648,97.2,360,745.2,36,0,11
21466,2536,375,202,78,3/27/2015,3/28/2015,1,44085,Halloween zombie mask (Light Brown) S,Each,36,18,15,648,97.2,-36,745.2,36,0,11
21467,1220,398,202,72,4/14/2015,4/15/2015,19,45224,Halloween skull mask (Gray) L,Each,36,18,15,648,97.2,108,745.2,36,0,11
21468,1819,374,202,137,4/30/2015,5/1/2015,119,46263,The Gu red shirt XML tag t-shirt (White) XXL,Each,36,18,15,648,97.2,378,745.2,36,0,11
21469,2219,210,202,77,5/5/2015,5/6/2015,19,46585,Halloween zombie mask (Light Brown) M,Each,36,18,15,648,97.2,-36,745.2,36,0,11
21470,1585,253,202,71,5/27/2015,5/28/2015,14,47916,Halloween skull mask (Gray) XL,Each,36,18,15,648,97.2,108,745.2,36,0,11
21471,1220,398,202,76,8/6/2015,8/7/2015,19,52499,Halloween zombie mask (Light Brown) L,Each,36,18,15,648,97.2,-36,745.2,36,0,11
21472,3234,281,202,75,8/10/2015,8/11/2015,1,52657,Halloween zombie mask (Light Brown) XL,Each,36,18,15,648,97.2,-36,745.2,36,0,11
21473,2620,249,202,74,8/17/2015,8/18/2015,154,53085,Halloween skull mask (Gray) S,Each,36,18,15,648,97.2,108,745.2,36,0,11
21474,1521,384,202,77,8/21/2015,8/22/2015,119,53292,Halloween zombie mask (Light Brown) M,Each,36,18,15,648,97.2,-36,745.2,36,0,11
21475,2536,375,202,142,1/20/2015,1/21/2015,143,40056,The Gu red shirt XML tag t-shirt (White) XS,Each,36,18,15,648,97.2,396,745.2,36,0,11
21476,1220,398,202,131,3/19/2015,3/20/2015,11,43573,The Gu red shirt XML tag t-shirt (Black) 3XS,Each,36,18,15,648,97.2,396,745.2,36,0,11
21477,2405,297,202,141,4/7/2015,4/8/2015,143,44725,The Gu red shirt XML tag t-shirt (White) S,Each,36,18,15,648,97.2,396,745.2,36,0,11
21478,28,338,202,130,6/17/2015,6/18/2015,12,49269,The Gu red shirt XML tag t-shirt (Black) XXS,Each,36,18,15,648,97.2,396,745.2,36,0,11
21479,2405,297,202,131,6/29/2015,6/30/2015,14,49974,The Gu red shirt XML tag t-shirt (Black) 3XS,Each,36,18,15,648,97.2,396,745.2,36,0,11
21480,1585,253,202,127,9/2/2015,9/3/2015,154,53946,The Gu red shirt XML tag t-shirt (Black) M,Each,36,18,15,648,97.2,396,745.2,36,0,11
21481,1220,398,202,120,1/22/2015,1/23/2015,13,40276,The Gu red shirt XML tag t-shirt (Black) 6XL,Each,84,18,15,1512,226.8,840,1738.8,84,0,11
21482,2219,210,202,75,1/27/2015,1/28/2015,9,40552,Halloween zombie mask (Light Brown) XL,Each,84,18,15,1512,226.8,-84,1738.8,84,0,11
21483,2620,249,202,120,1/29/2015,1/30/2015,13,40686,The Gu red shirt XML tag t-shirt (Black) 6XL,Each,84,18,15,1512,226.8,840,1738.8,84,0,11
21484,1585,253,202,125,2/2/2015,2/3/2015,19,40821,The Gu red shirt XML tag t-shirt (Black) XL,Each,84,18,15,1512,226.8,882,1738.8,84,0,11
21485,2526,272,202,121,2/2/2015,2/3/2015,105,40871,The Gu red shirt XML tag t-shirt (Black) 5XL,Each,84,18,15,1512,226.8,840,1738.8,84,0,11
21486,1442,399,202,73,2/3/2015,2/4/2015,15,40935,Halloween skull mask (Gray) M,Each,84,18,15,1512,226.8,252,1738.8,84,0,11
21487,1442,399,202,133,2/18/2015,2/19/2015,4,41755,The Gu red shirt XML tag t-shirt (White) 6XL,Each,84,18,15,1512,226.8,840,1738.8,84,0,11
21488,2405,297,202,119,3/28/2015,3/29/2015,15,44141,The Gu red shirt XML tag t-shirt (Black) 7XL,Each,84,18,15,1512,226.8,798,1738.8,84,0,11
21489,1220,398,202,74,4/14/2015,4/15/2015,19,45224,Halloween skull mask (Gray) S,Each,84,18,15,1512,226.8,252,1738.8,84,0,11
21490,2954,256,202,124,6/11/2015,6/12/2015,143,48969,The Gu red shirt XML tag t-shirt (Black) XXL,Each,84,18,15,1512,226.8,882,1738.8,84,0,11
21491,1442,399,202,73,6/19/2015,6/20/2015,14,49445,Halloween skull mask (Gray) M,Each,84,18,15,1512,226.8,252,1738.8,84,0,11
21492,3234,281,202,122,7/6/2015,7/7/2015,119,50320,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,84,18,15,1512,226.8,840,1738.8,84,0,11
21493,3234,281,202,77,7/21/2015,7/22/2015,119,51401,Halloween zombie mask (Light Brown) M,Each,84,18,15,1512,226.8,-84,1738.8,84,0,11
21494,2405,297,202,137,8/5/2015,8/6/2015,1,52438,The Gu red shirt XML tag t-shirt (White) XXL,Each,84,18,15,1512,226.8,882,1738.8,84,0,11
21495,2620,249,202,133,9/7/2015,9/8/2015,14,54325,The Gu red shirt XML tag t-shirt (White) 6XL,Each,84,18,15,1512,226.8,840,1738.8,84,0,11
21496,1585,253,202,139,2/3/2015,2/4/2015,119,40885,The Gu red shirt XML tag t-shirt (White) L,Each,84,18,15,1512,226.8,924,1738.8,84,0,11
21497,1744,364,202,128,2/5/2015,2/6/2015,119,41089,The Gu red shirt XML tag t-shirt (Black) S,Each,84,18,15,1512,226.8,924,1738.8,84,0,11
21498,2954,256,202,139,5/5/2015,5/6/2015,19,46549,The Gu red shirt XML tag t-shirt (White) L,Each,84,18,15,1512,226.8,924,1738.8,84,0,11
21499,2536,375,202,139,6/26/2015,6/27/2015,1,49833,The Gu red shirt XML tag t-shirt (White) L,Each,84,18,15,1512,226.8,924,1738.8,84,0,11
21500,1521,384,202,127,7/31/2015,8/1/2015,119,52169,The Gu red shirt XML tag t-shirt (Black) M,Each,84,18,15,1512,226.8,924,1738.8,84,0,11
21501,980,274,202,133,2/7/2015,2/8/2015,119,41172,The Gu red shirt XML tag t-shirt (White) 6XL,Each,12,18,15,216,32.4,120,248.4,12,0,11
21502,1521,384,202,119,2/9/2015,2/10/2015,119,41255,The Gu red shirt XML tag t-shirt (Black) 7XL,Each,12,18,15,216,32.4,114,248.4,12,0,11
21503,2647,273,202,137,2/24/2015,2/25/2015,143,42124,The Gu red shirt XML tag t-shirt (White) XXL,Each,12,18,15,216,32.4,126,248.4,12,0,11
21504,28,338,202,125,3/13/2015,3/14/2015,143,43217,The Gu red shirt XML tag t-shirt (Black) XL,Each,12,18,15,216,32.4,126,248.4,12,0,11
21505,2405,297,202,78,4/16/2015,4/17/2015,13,45416,Halloween zombie mask (Light Brown) S,Each,12,18,15,216,32.4,-12,248.4,12,0,11
21506,2219,210,202,134,5/6/2015,5/7/2015,19,46643,The Gu red shirt XML tag t-shirt (White) 5XL,Each,12,18,15,216,32.4,120,248.4,12,0,11
21507,2405,297,202,121,5/18/2015,5/19/2015,1,47309,The Gu red shirt XML tag t-shirt (Black) 5XL,Each,12,18,15,216,32.4,120,248.4,12,0,11
21508,1442,399,202,138,8/3/2015,8/4/2015,143,52266,The Gu red shirt XML tag t-shirt (White) XL,Each,12,18,15,216,32.4,126,248.4,12,0,11
21509,2526,272,202,71,9/5/2015,9/6/2015,14,54219,Halloween skull mask (Gray) XL,Each,12,18,15,216,32.4,36,248.4,12,0,11
21510,2526,272,202,131,1/19/2015,1/20/2015,129,40027,The Gu red shirt XML tag t-shirt (Black) 3XS,Each,12,18,15,216,32.4,132,248.4,12,0,11
21511,2526,272,202,126,6/9/2015,6/10/2015,1,48771,The Gu red shirt XML tag t-shirt (Black) L,Each,12,18,15,216,32.4,132,248.4,12,0,11
21512,3234,281,202,141,7/13/2015,7/14/2015,154,50893,The Gu red shirt XML tag t-shirt (White) S,Each,12,18,15,216,32.4,132,248.4,12,0,11
21513,2405,297,202,128,7/24/2015,7/25/2015,11,51688,The Gu red shirt XML tag t-shirt (Black) S,Each,12,18,15,216,32.4,132,248.4,12,0,11
21514,2526,272,202,126,9/5/2015,9/6/2015,14,54219,The Gu red shirt XML tag t-shirt (Black) L,Each,12,18,15,216,32.4,132,248.4,12,0,11
21515,3234,281,202,127,9/7/2015,9/8/2015,119,54277,The Gu red shirt XML tag t-shirt (Black) M,Each,12,18,15,216,32.4,132,248.4,12,0,11
21516,1521,384,202,73,1/28/2015,1/29/2015,105,40635,Halloween skull mask (Gray) M,Each,60,18,15,1080,162,180,1242,60,0,11
21517,1220,398,202,138,5/12/2015,5/13/2015,11,46947,The Gu red shirt XML tag t-shirt (White) XL,Each,60,18,15,1080,162,630,1242,60,0,11
21518,1585,253,202,135,5/27/2015,5/28/2015,14,47916,The Gu red shirt XML tag t-shirt (White) 4XL,Each,60,18,15,1080,162,600,1242,60,0,11
21519,2219,210,202,132,6/9/2015,6/10/2015,19,48779,The Gu red shirt XML tag t-shirt (White) 7XL,Each,60,18,15,1080,162,570,1242,60,0,11
21520,2405,297,202,125,6/19/2015,6/20/2015,143,49376,The Gu red shirt XML tag t-shirt (Black) XL,Each,60,18,15,1080,162,630,1242,60,0,11
21521,2405,297,202,119,6/24/2015,6/25/2015,14,49671,The Gu red shirt XML tag t-shirt (Black) 7XL,Each,60,18,15,1080,162,570,1242,60,0,11
21522,2405,297,202,72,7/1/2015,7/2/2015,1,50066,Halloween skull mask (Gray) L,Each,60,18,15,1080,162,180,1242,60,0,11
21523,1241,221,202,77,7/3/2015,7/4/2015,12,50257,Halloween zombie mask (Light Brown) M,Each,60,18,15,1080,162,-60,1242,60,0,11
21524,3234,281,202,125,7/7/2015,7/8/2015,14,50437,The Gu red shirt XML tag t-shirt (Black) XL,Each,60,18,15,1080,162,630,1242,60,0,11
21525,1521,384,202,73,7/9/2015,7/10/2015,12,50639,Halloween skull mask (Gray) M,Each,60,18,15,1080,162,180,1242,60,0,11
21526,2047,223,202,133,7/11/2015,7/12/2015,154,50780,The Gu red shirt XML tag t-shirt (White) 6XL,Each,60,18,15,1080,162,600,1242,60,0,11
21527,2647,273,202,71,7/21/2015,7/22/2015,143,51404,Halloween skull mask (Gray) XL,Each,60,18,15,1080,162,180,1242,60,0,11
21528,2620,249,202,71,8/4/2015,8/5/2015,119,52331,Halloween skull mask (Gray) XL,Each,60,18,15,1080,162,180,1242,60,0,11
21529,1585,253,202,124,8/12/2015,8/13/2015,14,52848,The Gu red shirt XML tag t-shirt (Black) XXL,Each,60,18,15,1080,162,630,1242,60,0,11
21530,3234,281,202,72,9/7/2015,9/8/2015,119,54277,Halloween skull mask (Gray) L,Each,60,18,15,1080,162,180,1242,60,0,11
21531,1744,364,202,129,1/8/2015,1/9/2015,19,39472,The Gu red shirt XML tag t-shirt (Black) XS,Each,60,18,15,1080,162,660,1242,60,0,11
21532,1521,384,202,143,2/6/2015,2/7/2015,4,41102,The Gu red shirt XML tag t-shirt (White) XXS,Each,60,18,15,1080,162,660,1242,60,0,11
21533,2219,210,202,139,2/20/2015,2/21/2015,15,41912,The Gu red shirt XML tag t-shirt (White) L,Each,60,18,15,1080,162,660,1242,60,0,11
21534,1442,399,202,129,3/18/2015,3/19/2015,127,43501,The Gu red shirt XML tag t-shirt (Black) XS,Each,60,18,15,1080,162,660,1242,60,0,11
21535,1442,399,202,141,3/18/2015,3/19/2015,127,43501,The Gu red shirt XML tag t-shirt (White) S,Each,60,18,15,1080,162,660,1242,60,0,11
21536,2536,375,202,141,3/27/2015,3/28/2015,1,44085,The Gu red shirt XML tag t-shirt (White) S,Each,60,18,15,1080,162,660,1242,60,0,11
21537,1220,398,202,130,4/11/2015,4/12/2015,4,45028,The Gu red shirt XML tag t-shirt (Black) XXS,Each,60,18,15,1080,162,660,1242,60,0,11
21538,2405,297,202,140,4/17/2015,4/18/2015,143,45440,The Gu red shirt XML tag t-shirt (White) M,Each,60,18,15,1080,162,660,1242,60,0,11
21539,2620,249,202,144,5/5/2015,5/6/2015,9,46637,The Gu red shirt XML tag t-shirt (White) 3XS,Each,60,18,15,1080,162,660,1242,60,0,11
21540,2526,272,202,144,5/20/2015,5/21/2015,19,47490,The Gu red shirt XML tag t-shirt (White) 3XS,Each,60,18,15,1080,162,660,1242,60,0,11
21541,2954,256,202,139,5/28/2015,5/29/2015,11,48024,The Gu red shirt XML tag t-shirt (White) L,Each,60,18,15,1080,162,660,1242,60,0,11
21542,1819,374,202,131,7/2/2015,7/3/2015,11,50132,The Gu red shirt XML tag t-shirt (Black) 3XS,Each,60,18,15,1080,162,660,1242,60,0,11
21543,1521,384,202,139,7/31/2015,8/1/2015,119,52169,The Gu red shirt XML tag t-shirt (White) L,Each,60,18,15,1080,162,660,1242,60,0,11
21544,2405,297,202,122,1/1/2015,1/2/2015,105,39072,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,48,18,15,864,129.6,480,993.6,48,0,11
21545,2219,210,202,122,4/2/2015,4/3/2015,19,44408,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,48,18,15,864,129.6,480,993.6,48,0,11
21546,28,338,202,122,5/11/2015,5/12/2015,19,46886,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,48,18,15,864,129.6,480,993.6,48,0,11
21547,28,338,202,133,5/26/2015,5/27/2015,14,47848,The Gu red shirt XML tag t-shirt (White) 6XL,Each,48,18,15,864,129.6,480,993.6,48,0,11
21548,2620,249,202,71,1/16/2015,1/17/2015,13,39914,Halloween skull mask (Gray) XL,Each,48,18,15,864,129.6,144,993.6,48,0,11
21549,2219,210,202,72,1/27/2015,1/28/2015,9,40552,Halloween skull mask (Gray) L,Each,48,18,15,864,129.6,144,993.6,48,0,11
21550,2405,297,202,138,2/9/2015,2/10/2015,4,41236,The Gu red shirt XML tag t-shirt (White) XL,Each,48,18,15,864,129.6,504,993.6,48,0,11
21551,1442,399,202,77,3/31/2015,4/1/2015,119,44260,Halloween zombie mask (Light Brown) M,Each,48,18,15,864,129.6,-48,993.6,48,0,11
21552,1241,221,202,78,6/5/2015,6/6/2015,14,48554,Halloween zombie mask (Light Brown) S,Each,48,18,15,864,129.6,-48,993.6,48,0,11
21553,1585,253,202,124,6/12/2015,6/13/2015,129,49010,The Gu red shirt XML tag t-shirt (Black) XXL,Each,48,18,15,864,129.6,504,993.6,48,0,11
21554,980,274,202,77,6/17/2015,6/18/2015,14,49275,Halloween zombie mask (Light Brown) M,Each,48,18,15,864,129.6,-48,993.6,48,0,11
21555,980,274,202,73,7/6/2015,7/7/2015,14,50433,Halloween skull mask (Gray) M,Each,48,18,15,864,129.6,144,993.6,48,0,11
21556,2526,272,202,125,8/13/2015,8/14/2015,154,52881,The Gu red shirt XML tag t-shirt (Black) XL,Each,48,18,15,864,129.6,504,993.6,48,0,11
21557,1220,398,202,140,1/1/2015,1/2/2015,13,39157,The Gu red shirt XML tag t-shirt (White) M,Each,48,18,15,864,129.6,528,993.6,48,0,11
21558,2536,375,202,126,1/9/2015,1/10/2015,127,39576,The Gu red shirt XML tag t-shirt (Black) L,Each,48,18,15,864,129.6,528,993.6,48,0,11
21559,1220,398,202,127,3/19/2015,3/20/2015,19,43565,The Gu red shirt XML tag t-shirt (Black) M,Each,48,18,15,864,129.6,528,993.6,48,0,11
21560,2954,256,202,144,3/21/2015,3/22/2015,4,43690,The Gu red shirt XML tag t-shirt (White) 3XS,Each,48,18,15,864,129.6,528,993.6,48,0,11
21561,2620,249,202,143,5/4/2015,5/5/2015,119,46456,The Gu red shirt XML tag t-shirt (White) XXS,Each,48,18,15,864,129.6,528,993.6,48,0,11
21562,3234,281,202,130,9/7/2015,9/8/2015,119,54277,The Gu red shirt XML tag t-shirt (Black) XXS,Each,48,18,15,864,129.6,528,993.6,48,0,11
21563,2386,127,1,128,2/7/2015,2/8/2015,129,41161,The Gu red shirt XML tag t-shirt (Black) S,Each,36,18,15,648,97.2,396,745.2,36,0,11
21564,1590,47,1,142,4/10/2015,4/11/2015,119,44916,The Gu red shirt XML tag t-shirt (White) XS,Each,36,18,15,648,97.2,396,745.2,36,0,11
21565,2386,127,1,128,4/23/2015,4/24/2015,127,45772,The Gu red shirt XML tag t-shirt (Black) S,Each,36,18,15,648,97.2,396,745.2,36,0,11
21566,1496,142,1,130,5/1/2015,5/2/2015,13,46379,The Gu red shirt XML tag t-shirt (Black) XXS,Each,36,18,15,648,97.2,396,745.2,36,0,11
21567,2845,109,1,131,5/19/2015,5/20/2015,13,47403,The Gu red shirt XML tag t-shirt (Black) 3XS,Each,36,18,15,648,97.2,396,745.2,36,0,11
21568,2046,163,1,139,6/24/2015,6/25/2015,119,49635,The Gu red shirt XML tag t-shirt (White) L,Each,36,18,15,648,97.2,396,745.2,36,0,11
21569,2588,180,1,127,7/2/2015,7/3/2015,19,50231,The Gu red shirt XML tag t-shirt (Black) M,Each,36,18,15,648,97.2,396,745.2,36,0,11
21570,2046,163,1,142,7/3/2015,7/4/2015,129,50238,The Gu red shirt XML tag t-shirt (White) XS,Each,36,18,15,648,97.2,396,745.2,36,0,11
21571,1601,31,1,144,7/9/2015,7/10/2015,143,50624,The Gu red shirt XML tag t-shirt (White) 3XS,Each,36,18,15,648,97.2,396,745.2,36,0,11
21572,2588,180,1,130,7/17/2015,7/18/2015,14,51199,The Gu red shirt XML tag t-shirt (Black) XXS,Each,36,18,15,648,97.2,396,745.2,36,0,11
21573,1652,19,1,143,7/29/2015,7/30/2015,143,51940,The Gu red shirt XML tag t-shirt (White) XXS,Each,36,18,15,648,97.2,396,745.2,36,0,11
21574,1777,197,1,130,7/30/2015,7/31/2015,119,52053,The Gu red shirt XML tag t-shirt (Black) XXS,Each,36,18,15,648,97.2,396,745.2,36,0,11
21575,1479,37,1,127,8/22/2015,8/23/2015,129,53352,The Gu red shirt XML tag t-shirt (Black) M,Each,36,18,15,648,97.2,396,745.2,36,0,11
21576,1036,30,1,76,1/1/2015,1/2/2015,9,39083,Halloween zombie mask (Light Brown) L,Each,36,18,15,648,97.2,-36,745.2,36,0,11
21577,1777,197,1,120,1/23/2015,1/24/2015,105,40329,The Gu red shirt XML tag t-shirt (Black) 6XL,Each,36,18,15,648,97.2,360,745.2,36,0,11
21578,1038,131,1,138,1/28/2015,1/29/2015,4,40616,The Gu red shirt XML tag t-shirt (White) XL,Each,36,18,15,648,97.2,378,745.2,36,0,11
21579,1083,107,1,132,1/29/2015,1/30/2015,13,40665,The Gu red shirt XML tag t-shirt (White) 7XL,Each,36,18,15,648,97.2,342,745.2,36,0,11
21580,2845,109,1,124,2/2/2015,2/3/2015,127,40872,The Gu red shirt XML tag t-shirt (Black) XXL,Each,36,18,15,648,97.2,378,745.2,36,0,11
21581,3133,43,1,120,2/28/2015,3/1/2015,127,42480,The Gu red shirt XML tag t-shirt (Black) 6XL,Each,36,18,15,648,97.2,360,745.2,36,0,11
21582,966,102,1,119,3/5/2015,3/6/2015,13,42699,The Gu red shirt XML tag t-shirt (Black) 7XL,Each,36,18,15,648,97.2,342,745.2,36,0,11
21583,1791,176,1,76,3/14/2015,3/15/2015,1,43300,Halloween zombie mask (Light Brown) L,Each,36,18,15,648,97.2,-36,745.2,36,0,11
21584,1652,19,1,119,3/14/2015,3/15/2015,143,43327,The Gu red shirt XML tag t-shirt (Black) 7XL,Each,36,18,15,648,97.2,342,745.2,36,0,11
21585,2367,186,1,77,3/16/2015,3/17/2015,4,43427,Halloween zombie mask (Light Brown) M,Each,36,18,15,648,97.2,-36,745.2,36,0,11
21586,1038,131,1,74,3/24/2015,3/25/2015,13,43794,Halloween skull mask (Gray) S,Each,36,18,15,648,97.2,108,745.2,36,0,11
21587,2588,180,1,74,3/27/2015,3/28/2015,4,44102,Halloween skull mask (Gray) S,Each,36,18,15,648,97.2,108,745.2,36,0,11
21588,2021,52,1,77,3/28/2015,3/29/2015,119,44156,Halloween zombie mask (Light Brown) M,Each,36,18,15,648,97.2,-36,745.2,36,0,11
21589,1601,31,1,74,4/3/2015,4/4/2015,129,44504,Halloween skull mask (Gray) S,Each,36,18,15,648,97.2,108,745.2,36,0,11
21590,966,102,1,75,4/14/2015,4/15/2015,4,45240,Halloween zombie mask (Light Brown) XL,Each,36,18,15,648,97.2,-36,745.2,36,0,11
21591,2552,20,1,73,5/12/2015,5/13/2015,1,46972,Halloween skull mask (Gray) M,Each,36,18,15,648,97.2,108,745.2,36,0,11
21592,871,44,1,71,5/19/2015,5/20/2015,4,47368,Halloween skull mask (Gray) XL,Each,36,18,15,648,97.2,108,745.2,36,0,11
21593,1590,47,1,120,5/28/2015,5/29/2015,127,48027,The Gu red shirt XML tag t-shirt (Black) 6XL,Each,36,18,15,648,97.2,360,745.2,36,0,11
21594,871,44,1,72,5/29/2015,5/30/2015,129,48058,Halloween skull mask (Gray) L,Each,36,18,15,648,97.2,108,745.2,36,0,11
21595,2019,136,1,123,6/1/2015,6/2/2015,14,48209,The Gu red shirt XML tag t-shirt (Black) 3XL,Each,36,18,15,648,97.2,360,745.2,36,0,11
21596,2386,127,1,78,6/3/2015,6/4/2015,143,48414,Halloween zombie mask (Light Brown) S,Each,36,18,15,648,97.2,-36,745.2,36,0,11
21597,2386,127,1,133,6/24/2015,6/25/2015,12,49630,The Gu red shirt XML tag t-shirt (White) 6XL,Each,36,18,15,648,97.2,360,745.2,36,0,11
21598,1764,69,1,137,6/25/2015,6/26/2015,19,49736,The Gu red shirt XML tag t-shirt (White) XXL,Each,36,18,15,648,97.2,378,745.2,36,0,11
21599,1038,131,1,120,6/29/2015,6/30/2015,14,49933,The Gu red shirt XML tag t-shirt (Black) 6XL,Each,36,18,15,648,97.2,360,745.2,36,0,11
21600,2883,63,1,78,7/7/2015,7/8/2015,12,50537,Halloween zombie mask (Light Brown) S,Each,36,18,15,648,97.2,-36,745.2,36,0,11
21601,1340,23,1,77,7/16/2015,7/17/2015,129,51166,Halloween zombie mask (Light Brown) M,Each,36,18,15,648,97.2,-36,745.2,36,0,11
21602,2883,63,1,125,7/22/2015,7/23/2015,154,51445,The Gu red shirt XML tag t-shirt (Black) XL,Each,36,18,15,648,97.2,378,745.2,36,0,11
21603,1036,30,1,125,8/4/2015,8/5/2015,11,52326,The Gu red shirt XML tag t-shirt (Black) XL,Each,36,18,15,648,97.2,378,745.2,36,0,11
21604,2021,52,1,138,8/14/2015,8/15/2015,14,53014,The Gu red shirt XML tag t-shirt (White) XL,Each,36,18,15,648,97.2,378,745.2,36,0,11
21605,3133,43,1,122,9/3/2015,9/4/2015,12,54010,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,36,18,15,648,97.2,360,745.2,36,0,11
21606,2367,186,1,133,9/4/2015,9/5/2015,14,54160,The Gu red shirt XML tag t-shirt (White) 6XL,Each,36,18,15,648,97.2,360,745.2,36,0,11
21607,2019,136,1,136,1/31/2015,2/1/2015,13,40817,The Gu red shirt XML tag t-shirt (White) 3XL,Each,12,18,15,216,32.4,120,248.4,12,0,11
21608,1777,197,1,73,2/3/2015,2/4/2015,1,40955,Halloween skull mask (Gray) M,Each,12,18,15,216,32.4,36,248.4,12,0,11
21609,1652,19,1,121,2/4/2015,2/5/2015,119,41015,The Gu red shirt XML tag t-shirt (Black) 5XL,Each,12,18,15,216,32.4,120,248.4,12,0,11
21610,862,98,1,124,2/10/2015,2/11/2015,11,41279,The Gu red shirt XML tag t-shirt (Black) XXL,Each,12,18,15,216,32.4,126,248.4,12,0,11
